id,name,price,original_price,discount_rate,rating_average,review_count,quantity_sold,brand,category,url_key
278012255,QUẦN LÓT LỤA SIÊU ĐẸP CAO CẤP PHỐI REN TỪ 40-70KG DÀNH CHO NỮ,45000,45000,0,0.0,0,0,OEM,Thời trang nữ,quan-lot-lua-sieu-dep-cao-cap-phoi-ren-tu-40-70kg-danh-cho-nu-p278012255
204000450,Combo Sách Giáo Trình Chuẩn HSK 1 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn),284800,356000,20,5.0,100,1712,No Brand,Sách tiếng Việt,combo-sach-giao-trinh-chuan-hsk-1-sach-bai-hoc-va-bai-tap-bo-2-cuon-p204000450
52603932,"Bộ ổ cắm đôi 3 chấu 16A, Schneider Electric dòng AvatarOn",260400,260400,0,5.0,4,119,Schneider Electric,Nhà Cửa - Đời Sống,bo-o-cam-doi-3-chau-16a-schneider-electric-dong-avataron-p52603932
276422296,"Keo Dán Giày, Gỗ, Nhựa, Sứ Siêu Dính Chống Thấm Đa Năng 20Ml - 7149 ",110000,110000,0,4.7,3,26,LuckyJQR,Nhà Cửa - Đời Sống,keo-dan-giay-go-nhua-su-sieu-dinh-chong-tham-da-nang-20ml-7149-p276422296
278944997,Máy hút ẩm Tiross 40L TS8874 - Hàng chính hãng,8999000,8999000,0,0.0,0,0,Tiross,Máy hút ẩm,may-hut-am-tiross-40l-ts8874-hang-chinh-hang-p278944997
42559444,Đầm Hoa Tay Lỡ Xinh Xắn DN064 MayHomes,179000,179000,0,4.5,35,163,MAYHOMES,Thời Trang,dam-hoa-tay-lo-xinh-xan-dn064-mayhomes-p42559444
275418094,"hạt đại mạch dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt",17999,17999,0,0.0,0,3,Vemedim,Bách Hóa Online,hat-dai-mach-dung-lam-thuc-an-day-du-dinh-duong-cho-chim-vet-p275418094
278830366,Kéo Cắt Gà Làm Bếp Đa Năng ASAKH SK5 Cán Thép No.H48 Loại To Dày,95000,95000,0,5.0,1,11,ASAKH,Nhà Cửa - Đời Sống,keo-cat-ga-lam-bep-da-nang-asakh-sk5-can-thep-no-h48-loai-to-day-p278830366
262031506,"Hub Type C FIRO Và Hub USB FIRO 3.0 Adapter 4in1 - Bộ Chia USB FIRO Ra Nhiều Cổng Kết Nối Chuyển Đổi Cho Laptop,PC, Máy Tính Đa Năng - Hub FIRO Hỗ Trợ Sạc Pin, Kết Nối Đa Năng Ổ Cứng, Bàn Phím, Chuột, Máy In, Thiết Bị Chia Ổ USB - Hàng Chính Hãng",165000,319000,48,5.0,36,306,FIRO,Thiết Bị Số - Phụ Kiện Số,hub-type-c-firo-va-hub-usb-firo-3-0-firo-type-c-adapter-4in1-bo-chia-usb-firo-ra-nhieu-cong-ket-noi-chuyen-doi-cho-macbook-pro-laptop-pc-bo-chia-da-nang-4-cong-toc-do-cao-cho-huawei-xiaomi-macbook-pro-dell-asus-lenovo-hp-hang-chinh-hang-p262031506
278828557,BẾP TỪ ĐƠN GKÖCH CÔNG SUẤT 2000W Hàng chính hãng,1790000,1790000,0,0.0,0,0,GKOCH,Điện Gia Dụng,bep-tu-don-gk-ch-cong-suat-2000w-hang-chinh-hang-p278828557
278816201,Bộ Sách Nhẩn Nha Với Trà,97000,139000,30,0.0,0,20,No Brand,Root,bo-sach-nhan-nha-voi-tra-p278816201
68201195,Áo Ngực Nữ Cotton Không Gọng Miley Lingerie - Màu Trắng Kem BRW02115,280000,280000,0,4.8,43,165,Miley Lingerie,Thời trang nữ,ao-nguc-nu-cotton-khong-gong-miley-lingerie-mau-trang-kem-brw02115-p68201195
278968731,Set 80 ống hút bọc riêng Torune Flexible Straw Ø6x210mm,39500,39500,0,0.0,0,2,Flexible Straw,Ống hút,set-80-ong-hut-boc-rieng-torune-flexible-straw-6x210mm-p278968731
46117734,"Máy Xông Tinh Dầu Đuổi Muỗi Bạch Tuyết | Giúp Phun Sương, Xông Phòng | Tặng 3 Chai Tinh Dầu Kobi Sả Chanh + Bạc Hà + Oải Hương Nhập Khẩu Ấn Độ",369000,718000,49,4.8,5,95,KOBI,Điện Gia Dụng,may-tao-am-phun-suong-bach-tuyet-tang-3-chai-tinh-dau-kobi-sa-chanh-bac-ha-oai-huong-nhap-khau-an-do-xong-phong-30m2-p46117734
276938613,"Quạt phun sương để bàn nhỏ gọn MINI COOL FAN, tiện lợi, có 5 vòi phun sương quạt hơi nước kèm đèn led hẹn giờ cùng 3 chế độ phun sương Hàng chính hãng",185000,185000,0,0.0,0,2,Shouse,Điện Gia Dụng,quat-phun-suong-de-ban-nho-gon-mini-cool-fan-tien-loi-co-5-voi-phun-suong-quat-hoi-nuoc-kem-den-led-hen-gio-cung-3-che-do-phun-suong-hang-chinh-hang-p276938613
1064988,Trung Nguyên Legend - Cà phê hòa tan G7 2in1 - Hộp 15 gói x 16gr,72000,79031,9,5.0,96,2279,Trung Nguyên Legend,Bách Hóa Online,trung-nguyen-legend-ca-phe-hoa-tan-g7-2in1-hop-15-goi-x-16gr-p1064988
275229276,"Bình Đựng Nước Có Vòi 3,5L Việt Nhật Để Trong Tủ Lạnh Tiện Lợi Đa Năng - Bình Đựng Nước Chất Liệu Nhựa PP Nguyên Sinh Sản Xuất Theo Tiêu Chuẩn Nhật Bản An Toàn Cho Người Dùng - Hàng Việt Nam",49980,98000,49,5.0,1,18,Việt Nhật,Nhà Cửa - Đời Sống,binh-dung-nuoc-co-voi-3-5l-viet-nhat-de-trong-tu-lanh-tien-loi-da-nang-binh-dung-nuoc-chat-lieu-nhua-pp-nguyen-sinh-san-xuat-theo-tieu-chuan-nhat-ban-an-toan-cho-nguoi-dung-hang-viet-nam-p275229276
272285194,Ốp lưng da cao cấp dành cho iPhone 15 / 15 Plus / 15 Pro / 15 Pro Max - Hàng chính hãng,179000,250000,28,5.0,10,77,Photodesign VN,Thiết Bị Số - Phụ Kiện Số,op-lung-da-cao-cap-danh-cho-iphone-15-15-plus-15-pro-15-pro-max-hang-chinh-hang-p272285194
174593834,"Chuột bluetooth PIXLINK P103BL 2 chế độ sạc pin siêu mỏng không gây tiếng ồn chuyên dùng cho Máy tính, pc, Laptop, Tivi Hàng Chính Hãng",115000,175000,34,5.0,87,410,PIX-LINK,Root,chuot-bluetooth-pixlink-p103bl-2-che-do-sac-pin-sieu-mong-khong-gay-tieng-on-chuyen-dung-cho-may-tinh-pc-laptop-tivi-p174593834
276078455,Series các tập Gachiakuta,40900,45000,9,5.0,18,327,No Brand,Root,series-cac-tap-gachiakuta-p276078455
275842703,Lục Lạc Vải Cầm Tay Có Bóp Chút Chít - Đồ Chơi Cho Trẻ Sơ Sinh - Pipo Vietnam,75000,75000,0,5.0,1,0,Pipovietnam,Đồ Chơi - Mẹ & Bé,luc-lac-vai-cam-tay-co-bop-chut-chit-do-choi-cho-tre-so-sinh-pipo-vietnam-p275842703
277816160,Sách Bình Minh Trên Phố Brooklyn,127000,195000,35,4.3,11,203,No Brand,Tiểu Thuyết Phương Tây,sach-binh-minh-tren-pho-brooklyn-p277816160
263099963,Cơm cháy mắm hành mix chà bông Viettin Mart 500G,80000,80000,0,0.0,0,4,VietTin Mart,Bách Hóa Online,com-chay-mam-hanh-mix-cha-bong-viettin-mart-500g-p263099963
75623652,"Mũ Nón Bảo Hiểm Bảo Vệ Đầu Cho Bé & Người Lớn Mẫu Da 3 Cọng - KhoNCC Hàng Chính Hãng - KHK-NBH3S (Nhiều màu, loại)",129000,185000,30,4.6,10,33,KHONCC,Đồ Chơi - Mẹ & Bé,mu-non-bao-hiem-bao-ve-dau-cho-be-nguoi-lon-mau-da-3-cong-khoncc-hang-chinh-hang-khk-nbh3s-nhieu-mau-loai-p75623652
274875681,Dây cáp sạc nhanh cho ip Rockspace P8 độ dài 1m sạc nhanh ổn định không nóng máy - Hàng chính hãng bảo hành 12 tháng,59000,75000,21,0.0,0,11,RockSpace,Thiết Bị Số - Phụ Kiện Số,day-cap-sac-nhanh-cho-ip-rockspace-p8-do-dai-1m-sac-nhanh-on-dinh-khong-nong-may-hang-chinh-hang-bao-hanh-12-thang-p274875681
101280365,Áo khoác nỉ thun coton da cá chống nắng cao cấp nhiều màu  MS09 Freesize 40- 56kg,199500,199500,0,0.0,0,0,OEM,Thời trang nữ,ao-khoac-ni-thun-coton-da-ca-chong-nang-cao-cap-nhieu-mau-ms09-freesize-40-56kg-p101280365
275320230,Nồi cơm điện nắp gài Sunhouse Happy Time HTD8521P (1.8 Lít) - Hàng nhập khẩu,475000,475000,0,0.0,0,1,Sunhouse,Điện Gia Dụng,noi-com-dien-nap-gai-sunhouse-happy-time-htd8521p-1-8-lit-p275320230
273580803,Chổi Chà Sàn Nhà Tắm Thông Minh Thiết Kế Đầu Gạt Nước Và Đầu Chổi Xoay 120 Độ Quét Nhà Siêu Sạch Mọi Góc Bẩn - dododios,43000,43000,0,0.0,0,8,dododios,Chổi quét,choi-cha-san-nha-tam-thong-minh-thiet-ke-dau-gat-nuoc-va-dau-choi-xoay-120-do-quet-nha-sieu-sach-moi-goc-ban-dododios-p273580803
72008056,Bộ Sạc MagSafe 25W,990000,1130000,12,4.8,296,961,Apple,Thiết Bị Số - Phụ Kiện Số,bo-sac-magsafe-25w-p72008056
273984047,Dụng Cụ Chặn Cửa Chèn Cửa KUNBE Chất Liệu Cao Su Bo Kim Loại Chống Va Đập,85000,85000,0,4.8,5,82,KUNBE,Bảo vệ nhà cửa khác,dung-cu-chan-cua-chen-cua-kunbe-chat-lieu-cao-su-bo-kim-loai-chong-va-dap-p273984047
48025254,Máy Xay Sinh Tố Lock&Lock EJM436 (250W - 600ml) - Hàng Chính Hãng,557700,1014000,45,4.5,424,2511,LocknLock,Máy xay sinh tố gia đình,may-xay-sinh-to-lock-lock-ejm436-250w-600ml-hang-chinh-hang-p48025254
273636770, Đế Kê Chậu Cây- Kệ Lót Chậu Cây Có Bánh Xe Dễ Dàng Di Chuyển Và Khay Hứng Nước 1.5L Tiện Lợi - Chịu Lực 80kg,79000,79000,0,1.7,3,75,fofaHome,Nhà Cửa - Đời Sống,de-ke-chau-cay-ke-lot-chau-cay-co-banh-xe-de-dang-di-chuyen-va-khay-hung-nuoc-1-5l-tien-loi-chiu-luc-80kg-p273636770
270438217,Sách Maurice,110000,120000,8,4.8,10,103,No Brand,Sách tiếng Việt,sach-maurice-p270438217
278752371,Thùng Sữa Đậu Nành NutiMilk Nguyên Chất 200ml (Hộp 200ml x 36) - Bổ Sung Dinh Dưỡng Từ Hạt Đậu Nành,177000,221000,20,0.0,0,6,NutiMilk,Root,thung-sua-dau-nanh-nutimilk-nguyen-chat-200ml-hop-200ml-x-36-bo-sung-dinh-duong-tu-hat-dau-nanh-p278752371
278820846,"Kính cường lực Kingkong chống nhìn trộm,bảo mật thông tin dành cho iPhone 17 series - Full Hộp - Hàng Nhập Khẩu",136888,136888,0,0.0,0,0,wekome,Miếng dán màn hình thiết bị đeo thông minh,kinh-cuong-luc-kingkong-chong-nhin-trom-bao-mat-thong-tin-danh-cho-iphone-17-series-full-hop-hang-nhap-khau-p278820846
277596984,"Sữa Bột GrowPLUS+ Biếng Ăn (Xanh) cho trẻ tăng cân khoẻ mạnh 1+ Lon 1,65KG",555000,555000,0,0.0,0,5,GrowPlus,Đồ Chơi - Mẹ & Bé,sua-bot-growplus-bieng-an-xanh-cho-tre-tang-can-khoe-manh-1-lon-1-65kg-p277596984
76542609,Máy hút bụi cầm tay không dây loại sạc pin dùng cho gia đình XC628 - lực hút 3200kpa - dung lượng 2200mAh - có thể hút bụi khô và nước - màu xám đen - Hàng Chính Hãng,399000,700000,43,4.5,74,218,Damas,Điện Gia Dụng,may-hut-bui-cam-tay-khong-day-loai-sac-pin-dung-cho-gia-dinh-luc-hut-3200kpa-dung-luong-2200mah-co-the-hut-bui-kho-va-nuoc-mau-xam-den-hang-chinh-hang-p76542609
272310157,"Bơm tăng áp 24V Radian Karofi dùng cho máy lọc nước RO, dàn phun sương - Hàng chính hãng",425000,425000,0,5.0,2,8,Karofi,Điện Gia Dụng,bom-tang-ap-24v-radian-karofi-dung-cho-may-loc-nuoc-ro-dan-phun-suong-hang-chinh-hang-p272310157
278171080,Bộ dụng cụ cọ rửa bình nước nhà bếp KM-2012 hàng Nhật,66500,95000,30,0.0,0,1,OEM,Nhà Cửa - Đời Sống,bo-dung-cu-co-rua-binh-nuoc-nha-bep-km-2012-hang-nhat-p278171080
550446,Tai nghe có dây Logitech H390 -  Hàng chính hãng,690000,812900,15,4.7,54,531,Logitech,Tai Nghe Có Dây,tai-nghe-co-day-logitech-h390-mic-giam-on-man-loa-to-ro-dieu-khien-tren-day-quai-deo-va-chup-tai-co-dem-ket-noi-usb-a-hang-chinh-hang-p550446
271317277,Sách Học Yêu Mình Sau Muôn Vẻ Nỗi Đau,66220,86000,23,5.0,2,117,No Brand,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,sach-hoc-yeu-minh-sau-muon-ve-noi-dau-p271317277
275888864,"Gối Tựa Đầu Ghế Văn Phòng, Gối Kê Cổ Cao Su Non, Ngàm Khóa Cố Định Trên Ghế Giảm Mỏi Vai Gáy- Sairui",359000,359000,0,5.0,1,12,sr LIFE EXPERTS SAIRUI,Nhà Cửa - Đời Sống,goi-tua-dau-ghe-van-phong-goi-ke-co-cao-su-non-ngam-khoa-co-dinh-tren-ghe-giam-moi-vai-gay-sairui-p275888864
278965278,Dung dịch vệ sinh Mistine Ladycare Intimate Cleanser,32500,84000,61,5.0,1,64,Mistine,Dung dịch vệ sinh phụ nữ,dung-dich-ve-sinh-mistine-ladycare-intimate-cleanser-p278965278
275520458,"Bộ 4 Túi Đựng Vật Liệu Lọc 37x29cm dùng trong các hệ thống lọc bể cá koi, máy lọc nước hồ cá, bể cá cảnh",26500,26500,0,1.0,1,1,LYLYSHOP,Bách Hóa Online,bo-4-tui-dung-vat-lieu-loc-37x29cm-dung-trong-cac-he-thong-loc-be-ca-koi-may-loc-nuoc-ho-ca-be-ca-canh-p275520458
207830870,Combo giáo dục giới tính nhi đồng (3 cuốn),132440,188000,30,5.0,7,174,No Brand,Root,combo-giao-duc-gioi-tinh-nhi-dong-3-cuon-p207830870
276974483,SET ĐỒ THỂ THAO NỮ GỒM ÁO THUN CỔ TRỤ VÀ QUẦN LỬNG LEGGING 9 TẤC ĐA NĂNG CAO CẤP,229000,229000,0,0.0,0,0,OEM,Thời trang nữ,set-do-the-thao-nu-gom-ao-thun-co-tru-va-quan-lung-legging-9-tac-da-nang-cao-cap-p276974483
978217,Combo 5 Quần Lót Nữ Modern Brief Miley Lingerie BC041 - Màu Ngẫu Nhiên,330000,330000,0,4.8,33,133,Miley Lingerie,Thời Trang,combo-5-quan-lot-nu-modern-brief-miley-lingerie-bc041-mau-ngau-nhien-p978217
278785576,Sách Dragon Ball - 7 Viên Ngọc Rồng [Chọn Tập Lẻ],28500,30000,5,4.8,4,52,No Brand,Root,sach-dragon-ball-7-vien-ngoc-rong-chon-tap-le-p278785576
130757280,"Quần short nữ Hiền Trần BOUTIQUE khuyên đá, chất vải 2 biên cao cấp",165000,165000,0,0.0,0,0,Hiền Trần BOUTIQUE,Thời trang nữ,quan-short-nu-hien-tran-boutique-khuyen-da-chat-vai-2-bien-cao-cap-p130757280
277845797,Gấu bông dandy's world pebble 20cm ship HOẢ TỐC HCM dandys world cosmo Bobette Astro Shelly rẻ,159000,159000,0,0.0,0,0,ZooZoo,Root,gau-bong-dandy-s-world-pebble-20cm-ship-hoa-toc-hcm-dandys-world-cosmo-bobette-astro-shelly-re-p277845797
185821620,"Đầm hè nữ,váy linen suông đi biển [ chất linen thoáng mát +đi làm + đi dạo cực dễ chịu ] Thời Trang Haint Boutique",279000,279000,0,4.5,2,6,Haint Boutique,Thời trang nữ,dam-he-nu-vay-linen-suong-di-bien-chat-linen-thoang-mat-di-lam-di-dao-cuc-de-chiu-thoi-trang-haint-boutique-p185821620
127635433,"Ngũ Cốc Trái Cây Calbee Nhật bản đủ vị, Ngũ Cốc Ít Đường",178000,178000,0,3.0,2,22,Calbee,Bách Hóa Online,ngu-coc-trai-cay-calbee-nhat-ban-du-vi-ngu-coc-it-duong-p127635433
276125714,"[Tặng 2 Khăn Ướt Cồn/Bao] Bao Quần Lót Dùng 1 Lần Nữ TRAVEL-MATE 5 Cai/Bao | Đã Giặt Sạch, An Toàn, Tiện Lợi",35000,35000,0,5.0,3,113,Travel-Mate,Thời trang nữ,combo-quan-lot-tien-loi-travel-mate-nu-5-cai-bao-p276125714
190512159,"Nước ngâm rửa rau củ quả, thực phẩm sinh học Enzyco 1L - 100% Enzyme Dứa",95000,95000,0,5.0,50,277,ENZYCO,Nhà Cửa - Đời Sống,nuoc-ngam-rua-rau-cu-qua-sinh-hoc-enzyco-len-men-tu-dua-loai-bo-hoa-chat-khu-mui-tanh-thit-ca-1-lit-p190512159
164317910,Bộ Mặc Nhà - Đồ Bộ Ngủ Nữ Chất Thun Cotton Dài Tay Thu Đông Họa Tiết Dễ Thương Thời Trang,199000,199000,0,4.6,9,30,	OEM,Thời trang nữ,bo-mac-nha-freeship-do-bo-ngu-nu-chat-thun-cotton-dai-tay-thu-dong-hoa-tiet-de-thuong-thoi-trang-cao-cap-p164317910
277588206,Sữa Bột Nutifood Sweden GrowPLUS+ Sữa Non Immunel từ 0 - 12 tháng lon 800g,605000,605000,0,5.0,1,2658,GrowPlus,Đồ Chơi - Mẹ & Bé,sua-bot-nutifood-sweden-growplus-sua-non-immunel-tu-0-12-thang-lon-800g-p277588206
276933741,Sách Trà hoa nữ,68000,86000,21,4.7,7,61,No Brand,Root,sach-tra-hoa-nu-p276933741
249205974,"Máy Cạo Râu Mini, Xoay 360 Độ Chống Nước , Sạc USB Siêu Nhanh, Máy Cạo Râu Nam Bỏ Túi Tiện Dụng - HÀNG CHÍNH HÃNG MINIIN",75000,75000,0,4.5,8,49,MINIIN,Làm Đẹp - Sức Khỏe,may-cao-rau-mini-xoay-360-do-chong-nuoc-sac-usb-sieu-nhanh-may-cao-rau-nam-bo-tui-tien-dung-hang-chinh-hang-miniin-p249205974
99868980,Bình Giữ Nhiệt Locknlock Bucket Tumbler LHC4269 540ml,287100,522000,45,5.0,2287,15230,LocknLock,Ly giữ nhiệt,binh-giu-nhiet-locknlock-bucket-tumbler-lhc4269-540ml-p99868980
214151723,"Gối Nằm Gòn TATANA Cao Cấp 50X70cm- Hút Chân Không, Bông Gòn Trắng Cao Cấp.",100000,100000,0,4.8,17,115,Tatana,Nhà Cửa - Đời Sống,hcm-goi-nam-gon-tatana-cao-cap-size-50x70-p214151723
276175738,Miếng Dán Cường Lực Kèm Khung Dán UNIQ OPTIX CLEAR cho iPhone 16 / iPhone 16 Plus/ iPhone 16 Pro/ iPhone 16 ProMax/ iphone 17/ 17 air/ 17 pro/ 17 pro max_ Hàng chính hãng,289000,289000,0,4.0,2,6,UNIQ,Thiết Bị Số - Phụ Kiện Số,mieng-dan-cuong-luc-kem-khung-dan-uniq-optix-clear-cho-iphone-16-iphone-16-plus-iphone-16-pro-iphone-16-promax_-hang-chinh-hang-p276175738
279152607,Sách - Bộ Ôn Luyện Trắc Nghiệm Thi Tốt Nghiệp Trung Học Phổ Thông 2026 ( Combo/Lẻ),55000,55000,0,0.0,0,0,No Brand,Sách tham khảo cấp III,sach-bo-on-luyen-trac-nghiem-thi-tot-nghiep-trung-hoc-pho-thong-2026-combo-le-p279152607
175087053,"Vemedim Imida Plus for cat nhỏ lên da của mèo diệt bọ chét, bọ nhảy, rận cho mèo, tác động nhanh sau 12 giờ sử dụng, hộp 3 tuýp",75000,75000,0,0.0,0,0,Vemedim,Bách Hóa Online,vemedim-imida-plus-for-cat-nho-len-da-cua-meo-diet-bo-chet-bo-nhay-ran-cho-meo-tac-dong-nhanh-sau-12-gio-su-dung-hop-3-tuyp-p175087053
277526068,Sách Binh Pháp Tôn Tử Và Nghệ Thuật Kiếm Tiền -Tái Bản,62000,88000,30,5.0,2,24,No Brand,Root,sach-binh-phap-ton-tu-va-nghe-thuat-kiem-tien-tai-ban-p277526068
276862971,Bộ chia / Hub 4 cổng USB 2.0 Orico FL01 - Hàng Chính Hãng,117000,117000,0,0.0,0,26,Orico,Thiết Bị Số - Phụ Kiện Số,bo-chia-hub-4-cong-usb-2-0-orico-fl01-hang-chinh-hang-p276862971
82494245,Sét 10 quần lót nữ cao cấp MQ 1524,220000,220000,0,0.0,0,1,OEM,Root,set-10-quan-lot-nu-cao-cap-mq-1524-p82494245
15675881,Thùng 24 Ly Mì Ly Bò Hầm Rau Thơm Reeva 3 Miền Gold 65G,270000,297000,9,0.0,0,28,Reeva,Mì ăn liền,thung-24-ly-mi-ly-bo-ham-rau-thom-reeva-3-mien-gold-65g-p15675881
52584783,Bếp Gas Âm Sakura SG-2665GB - Hàng chính hãng,4590000,4590000,0,5.0,4,8,SAKURA,Điện Gia Dụng,bep-gas-am-sakura-sg-2665gb-hang-chinh-hang-p52584783
170519919,Khăn Sữa 4 Lớp Unmei Xuất Nhật Bịch 10 cái 25x25cm 100% Cotton mềm mại thấm hút tốt,36000,36000,0,5.0,8,236,unmei,Đồ Chơi - Mẹ & Bé,khan-sua-vai-gac-unmei-day-4-lop-25x25cm-100-cotton-do-dung-ve-sinh-cho-be-p170519919
57899819,Nồi cơm cao tần Toshiba RC-18IX1PV (1.8 Lít) - Hàng Chính Hãng,2665000,3390000,21,4.7,670,1917,Toshiba,Điện Gia Dụng,noi-com-cao-tan-toshiba-rc-18ix1pv-1-8-lit-hang-chinh-hang-p57899819
89159744,"Túi Trữ Sữa Unimom 210ml 60 Túi BPA Free, Hai Lớp Chắc Chắn, Khóa Zipper",32900,32900,0,5.0,2,16,Unimom,Đồ Chơi - Mẹ & Bé,tui-tru-sua-unimom-210ml-60-tui-bpa-free-hai-lop-chac-chan-khoa-zipper-p89159744
278102642,"Bộ Bodysuit Lưới Toàn Thân Xẻ Đáy Táo Bạo, Tôn Dáng Tối Đa Và Khơi Gợi Sự Quyến Rũ Tự Nhiên C017",69000,69000,0,0.0,0,3,OEM,Thời trang nữ,bo-bodysuit-luoi-toan-than-xe-day-tao-bao-ton-dang-toi-da-va-khoi-goi-su-quyen-ru-tu-nhien-c017-p278102642
134483225,Thảm Lót Chân Nhà Tắm Chống Trơn Trượt Hình Ô Vuông PaKaSa,122451,180000,32,4.0,6,34,PaKaSa,Nhà Cửa - Đời Sống,tham-lot-chan-nha-tam-chong-tron-truot-hinh-o-vuong-pakasa-p134483225
275376247,Máy Nướng Bánh Mì Sandwich Làm Nóng Thức Ăn Cho Bữa Sáng Đa Năng Dễ Sử Dụng - Hàng Chính Hãng,350000,450000,22,0.0,0,1,Anh Lam Store,Điện Gia Dụng,may-nuong-banh-mi-sandwich-lam-nong-thuc-an-cho-bua-sang-da-nang-de-su-dung-hang-chinh-hang-p275376247
174470963,"Áo sơ mi nữ công sở, áo sơ mi trắng cổ tàu trẻ trung, thời trang cho phái nữ HB67",249000,249000,0,0.0,0,0,Haint Boutique,Thời trang nữ,ao-so-mi-nu-cong-so-ao-so-mi-trang-co-v-co-nut-ngoc-xinh-hb67-p174470963
87483010,Miếng Lót Sơ Sinh Bobby Fresh Newborn 2 - 60 (60 Miếng),125000,140300,11,5.0,178,1929,Bobby,Đồ Chơi - Mẹ & Bé,mieng-lot-so-sinh-bobby-fresh-newborn-2-60-60-mieng-p87483010
51197258,Cáp Mạng Lan Cat6 Dây Dẹt 0.5M Màu Đen Cat 6 Ugreen Nw10250172 Hàng Chính Hãng,43000,43000,0,5.0,2,16,UGREEN,Root,ca-p-ma-ng-lan-cat6-day-de-t-0-5m-ma-u-den-cat-6-ugreen-nw10250172-ha-ng-chi-nh-ha-ng-p51197258
212142932,"Đồng hồ Thông minh gắn Sim nghe gọi Chống nước IP67 Gọi Video call Định vị GPS, WIfi dàn cho Trẻ em học sinh cấp 1 2 5 6 7 8 9 10 11 12 tuổi AMA Watch D32 Hàng nhập khẩu",1400000,1400000,0,5.0,42,161,AMA,Thiết Bị Số - Phụ Kiện Số,dong-ho-thong-minh-tre-em-trai-gai-6-tuoi-7-tuoi-8-tuoi-9-tuoi-10-tuoi-11-tuoi-chong-nuoc-ip67-goi-video-call-dinh-vi-gps-wifi-ama-watch-d32-hang-nhap-khau-p212142932
73882072,Cetaphil Baby tắm gội hữu cơ Organic - Cetaphil Baby Wash & Shampoo  with Organic Calendula Hair & Body 230ml,219000,219000,0,3.5,2,25,Cetaphil Baby,Đồ Chơi - Mẹ & Bé,cetaphil-baby-tam-goi-huu-co-organic-cetaphil-baby-wash-shampoo-with-organic-calendula-hair-body-230ml-p73882072
170098832,Sách Vật Lý Lượng Tử Cho Trẻ Em,28100,37000,24,3.7,3,79,No Brand,Root,sach-vat-ly-luong-tu-cho-tre-em-p170098832
77730641,Thùng 48 hộp Sữa Tươi Tiệt Trùng Vinamilk Green Farm có đường 180ml,456000,529000,14,4.8,43,195,Vinamilk,Root,thung-48-hop-sua-tuoi-tiet-trung-vinamilk-green-farm-co-duong-180ml-p77730641
278865139,Đồ bộ mặc nhà caro quần dài tay ngắn chất liệu lụa mềm mịn siêu mát Nourish NTBMN0020,159000,159000,0,0.0,0,0,Nourish,Thời trang nữ,do-bo-mac-nha-caro-quan-dai-tay-ngan-chat-lieu-lua-mem-min-sieu-mat-nourish-ntbmn0020-p278865139
231385082,Nồi cơm điện tử Sharp 1.8 lít KS-COM183MV - Hàng chính hãng,1630000,1630000,0,0.0,0,0,Sharp,Điện Gia Dụng,noi-com-dien-tu-sharp-1-8-lit-ks-com183mv-hang-chinh-hang-p231385082
279162157,Nhà khoa học kể chuyện - 24 giờ,91000,119000,24,0.0,0,24,No Brand,Kiến Thức Bách Khoa,nha-khoa-hoc-ke-chuyen-24-gio-p279162157
185097297,"Máy Xay Thịt Đa Năng 2 Lưỡi Dao Xay Damas KF260 - Thiết Kế Cối Thủy Tinh Chịu Lực Cao Cấp - Động Cơ Đồng Nguyên Chất Giúp Máy Hoạt Động Bền Bỉ - Dung Tích Lớn 2,2 Lít - Hàng Nhập Khẩu ",429000,700000,39,5.0,8,34,Damas,Điện Gia Dụng,may-xay-thit-da-nang-2-luoi-dao-xay-damas-kf260-thiet-ke-coi-thuy-tinh-chiu-luc-cao-cap-dong-co-dong-giup-may-khong-nong-hoat-dong-ben-bi-dung-tich-lon-2-2-lit-hang-nhap-khau-p185097297
277311177,"Váy 2 dây váy ngủ lụa cổ tim chất lụa satin mềm, mịn thoáng mát VN0003",329000,329000,0,0.0,0,0,OEM,Thời trang nữ,vay-2-day-vay-ngu-lua-co-tim-chat-lua-satin-mem-min-thoang-mat-vn0003-p277311177
2207741,Sách Chu Dịch Huyền Giải,66000,90000,27,5.0,95,1545,No Brand,Sách tiếng Việt,sach-chu-dich-huyen-giai-p2207741
273896775,Rọ mõm Chó Chất liệu da 2 lớp mềm Chắc chắn Giúp thú cưng Không cắn phá Không sủa theo ý muốn Không ăn vật lạ An toàn,29000,29000,0,0.0,0,10,Fresh Friend,Bách Hóa Online,ro-mom-cho-chat-lieu-da-2-lop-mem-chac-chan-giup-thu-cung-khong-can-pha-khong-sua-theo-y-muon-khong-an-vat-la-an-toan-p273896775
39230973,Thùng 48 hộp sữa YOKOGOLD pha sẵn 110ml,435000,581000,25,4.7,231,979,Vinamilk,Đồ Chơi - Mẹ & Bé,thung-48-hop-sua-yokogold-pha-san-110ml-p39230973
278237967,Robot Hút Bụi Lau Nhà Xiaomi Vacuum S40C - GiaPhucStore | Hàng Chính Hãng,4990000,4990000,0,0.0,0,0,Xiaomi,Điện Gia Dụng,robot-hut-bui-lau-nha-xiaomi-vacuum-s40c-giaphucstore-hang-chinh-hang-p278237967
